2;3030;M;56;16;70072;Comedy|Drama|Western;4
2;1217;M;56;16;70072;Drama|War;3
2;3105;M;56;16;70072;Drama;4
2;434;M;56;16;70072;Action|Adventure|Crime;2
2;2126;M;56;16;70072;Action|Crime|Mystery|Thriller;3
2;3107;M;56;16;70072;Action|Drama;2
2;3108;M;56;16;70072;Comedy|Drama|Romance;3
2;3035;M;56;16;70072;Comedy|Drama|War;4
2;1253;M;56;16;70072;Drama|Sci-Fi;3
2;1610;M;56;16;70072;Action|Thriller;5
2;292;M;56;16;70072;Action|Drama|Thriller;3
2;2236;M;56;16;70072;Drama;5
2;3071;M;56;16;70072;Drama;4
2;902;M;56;16;70072;Drama|Romance;2
2;368;M;56;16;70072;Action|Comedy|Western;4
2;1259;M;56;16;70072;Adventure|Comedy|Drama;5
2;3147;M;56;16;70072;Drama|Thriller;5
2;1544;M;56;16;70072;Action|Adventure|Sci-Fi|Thriller;4
2;1293;M;56;16;70072;Drama;5
2;1188;M;56;16;70072;Comedy|Romance;4
2;3255;M;56;16;70072;Comedy|Drama;4
2;3256;M;56;16;70072;Action|Thriller;2
2;3257;M;56;16;70072;Action|Drama|Romance|Thriller;3
2;110;M;56;16;70072;Action|Drama|War;5
2;2278;M;56;16;70072;Action|Crime|Thriller;3
2;2490;M;56;16;70072;Action|Thriller;3
2;1834;M;56;16;70072;Drama|Thriller;4
2;3471;M;56;16;70072;Drama|Sci-Fi;5
2;589;M;56;16;70072;Action|Sci-Fi|Thriller;4
2;1690;M;56;16;70072;Action|Horror|Sci-Fi;3
2;3654;M;56;16;70072;Action|Drama|War;3
2;2852;M;56;16;70072;Drama;3
2;1945;M;56;16;70072;Crime|Drama;5
2;982;M;56;16;70072;Drama;4
2;1873;M;56;16;70072;Drama;4
2;2858;M;56;16;70072;Comedy|Drama;4
2;1225;M;56;16;70072;Drama;5
2;2028;M;56;16;70072;Action|Drama|War;4
2;515;M;56;16;70072;Drama;5
2;442;M;56;16;70072;Action|Sci-Fi;3
2;2312;M;56;16;70072;Drama;3
2;265;M;56;16;70072;Drama|Romance;4
2;1408;M;56;16;70072;Action|Romance|War;3
2;1084;M;56;16;70072;Crime|Drama;3
2;3699;M;56;16;70072;Adventure|Drama|Romance|Sci-Fi;2
2;480;M;56;16;70072;Action|Adventure|Sci-Fi;5
2;1442;M;56;16;70072;Drama;4
2;2067;M;56;16;70072;Drama|Romance|War;5
2;1265;M;56;16;70072;Comedy|Romance;3
2;1370;M;56;16;70072;Action|Thriller;5
2;1193;M;56;16;70072;Drama;5
2;1801;M;56;16;70072;Action|Drama|Romance;3
2;1372;M;56;16;70072;Action|Adventure|Sci-Fi;3
2;2353;M;56;16;70072;Action|Thriller;4
2;3334;M;56;16;70072;Crime|Drama|Film-Noir|Thriller;4
2;2427;M;56;16;70072;Action|Drama|War;2
2;590;M;56;16;70072;Adventure|Drama|Western;5
2;1196;M;56;16;70072;Action|Adventure|Drama|Sci-Fi|War;5
2;1552;M;56;16;70072;Action|Adventure|Thriller;3
2;736;M;56;16;70072;Action|Adventure|Romance|Thriller;4
2;1198;M;56;16;70072;Action|Adventure;4
2;593;M;56;16;70072;Drama|Thriller;5
2;2359;M;56;16;70072;Comedy;3
2;95;M;56;16;70072;Action|Thriller;2
2;2717;M;56;16;70072;Comedy|Horror;3
2;2571;M;56;16;70072;Action|Sci-Fi|Thriller;4
2;1917;M;56;16;70072;Action|Adventure|Sci-Fi|Thriller;3
2;2396;M;56;16;70072;Comedy|Romance;4
2;3735;M;56;16;70072;Crime|Drama;3
2;1953;M;56;16;70072;Action|Crime|Drama|Thriller;4
2;1597;M;56;16;70072;Action|Mystery|Romance|Thriller;3
2;3809;M;56;16;70072;Comedy;3
2;1954;M;56;16;70072;Action|Drama;5
2;1955;M;56;16;70072;Drama;4
2;235;M;56;16;70072;Comedy|Drama;3
2;1124;M;56;16;70072;Drama;5
2;1957;M;56;16;70072;Drama;5
2;163;M;56;16;70072;Action|Romance|Thriller;4
2;21;M;56;16;70072;Action|Comedy|Drama;1
2;165;M;56;16;70072;Action|Thriller;3
2;2321;M;56;16;70072;Comedy;3
2;1090;M;56;16;70072;Drama|War;2
2;380;M;56;16;70072;Action|Adventure|Comedy|Romance;5
2;2501;M;56;16;70072;Drama;5
2;349;M;56;16;70072;Action|Adventure|Thriller;4
2;457;M;56;16;70072;Action|Thriller;4
2;1096;M;56;16;70072;Drama;4
2;920;M;56;16;70072;Drama|Romance|War;5
2;459;M;56;16;70072;Action;3
2;1527;M;56;16;70072;Action|Sci-Fi;4
2;3418;M;56;16;70072;Action|Drama;4
2;1385;M;56;16;70072;Action;3
2;3451;M;56;16;70072;Comedy|Drama;4
2;3095;M;56;16;70072;Drama;4
2;780;M;56;16;70072;Action|Sci-Fi|War;3
2;498;M;56;16;70072;Drama|Romance;3
2;2728;M;56;16;70072;Drama;3
2;2002;M;56;16;70072;Action|Comedy|Crime|Drama;5
2;1962;M;56;16;70072;Drama;5
2;1784;M;56;16;70072;Comedy|Drama;5
2;2943;M;56;16;70072;Drama|Romance;4
2;2006;M;56;16;70072;Action|Adventure|Romance;3
2;318;M;56;16;70072;Drama;5
2;1207;M;56;16;70072;Drama;4
2;1968;M;56;16;70072;Comedy|Drama;2
2;3678;M;56;16;70072;Drama;3
2;1244;M;56;16;70072;Comedy|Drama|Romance;3
2;356;M;56;16;70072;Comedy|Romance|War;5
2;1245;M;56;16;70072;Drama;2
2;1246;M;56;16;70072;Drama;5
2;3893;M;56;16;70072;Comedy|Thriller;1
2;1247;M;56;16;70072;Drama|Romance;5
3;3421;M;25;15;55117;Comedy;4
3;1641;M;25;15;55117;Comedy;2
3;648;M;25;15;55117;Action|Adventure|Mystery;3
3;1394;M;25;15;55117;Comedy;4
3;3534;M;25;15;55117;Comedy;3
3;104;M;25;15;55117;Comedy;4
3;2735;M;25;15;55117;Action|Adventure|Comedy;4
3;1210;M;25;15;55117;Action|Adventure|Romance|Sci-Fi|War;4
3;1431;M;25;15;55117;Action|Comedy;3
3;3868;M;25;15;55117;Comedy;3
3;1079;M;25;15;55117;Comedy;5
3;2997;M;25;15;55117;Comedy;3
3;1615;M;25;15;55117;Adventure|Thriller;5
3;1291;M;25;15;55117;Action|Adventure;4
3;1259;M;25;15;55117;Adventure|Comedy|Drama;5
3;653;M;25;15;55117;Action|Adventure|Fantasy;4
3;2167;M;25;15;55117;Action|Adventure|Horror;5
3;1580;M;25;15;55117;Action|Adventure|Comedy|Sci-Fi;3
3;3619;M;25;15;55117;Comedy;2
3;260;M;25;15;55117;Action|Adventure|Fantasy|Sci-Fi;5
3;2858;M;25;15;55117;Comedy|Drama;4
3;3114;M;25;15;55117;Animation|Children's|Comedy;3
3;1049;M;25;15;55117;Action|Adventure;4
3;1261;M;25;15;55117;Action|Adventure|Comedy|Horror;1
3;552;M;25;15;55117;Action|Adventure|Comedy;4
3;480;M;25;15;55117;Action|Adventure|Sci-Fi;4
3;1265;M;25;15;55117;Comedy|Romance;2
3;1266;M;25;15;55117;Western;5
3;733;M;25;15;55117;Action|Adventure|Thriller;5
3;1196;M;25;15;55117;Action|Adventure|Drama|Sci-Fi|War;4
3;590;M;25;15;55117;Adventure|Drama|Western;4
3;2355;M;25;15;55117;Animation|Children's|Comedy;5
3;1197;M;25;15;55117;Action|Adventure|Comedy|Romance;5
3;1198;M;25;15;55117;Action|Adventure;5
3;1378;M;25;15;55117;Action|Comedy|Western;5
3;593;M;25;15;55117;Drama|Thriller;3
3;1379;M;25;15;55117;Action|Comedy|Western;4
3;3552;M;25;15;55117;Comedy;5
3;1304;M;25;15;55117;Action|Comedy|Western;5
3;1270;M;25;15;55117;Comedy|Sci-Fi;3
3;2470;M;25;15;55117;Adventure|Comedy;4
3;3168;M;25;15;55117;Adventure|Drama;4
3;2617;M;25;15;55117;Action|Adventure|Horror|Thriller;2
3;1961;M;25;15;55117;Drama;4
3;3671;M;25;15;55117;Comedy|Western;5
3;2006;M;25;15;55117;Action|Adventure|Romance;4
3;2871;M;25;15;55117;Adventure|Thriller;4
3;2115;M;25;15;55117;Action|Adventure;4
3;1968;M;25;15;55117;Comedy|Drama;4
3;1136;M;25;15;55117;Comedy;5
3;2081;M;25;15;55117;Animation|Children's|Comedy|Musical|Romance;4
4;3468;M;45;7;2460;Drama;5
4;1210;M;45;7;2460;Action|Adventure|Romance|Sci-Fi|War;3
4;2951;M;45;7;2460;Action|Western;4
4;1214;M;45;7;2460;Action|Horror|Sci-Fi|Thriller;4
4;1036;M;45;7;2460;Action|Thriller;4
4;260;M;45;7;2460;Action|Adventure|Fantasy|Sci-Fi;5
4;2028;M;45;7;2460;Action|Drama|War;5
4;480;M;45;7;2460;Action|Adventure|Sci-Fi;4
4;1196;M;45;7;2460;Action|Adventure|Drama|Sci-Fi|War;2
4;1198;M;45;7;2460;Action|Adventure;5
4;1954;M;45;7;2460;Action|Drama;5
4;1097;M;45;7;2460;Children's|Drama|Fantasy|Sci-Fi;4
4;3418;M;45;7;2460;Action|Drama;4
4;3702;M;45;7;2460;Action|Sci-Fi;4
4;2366;M;45;7;2460;Action|Adventure|Horror;4
4;1387;M;45;7;2460;Action|Horror;5
4;3527;M;45;7;2460;Action|Sci-Fi|Thriller;1
4;1201;M;45;7;2460;Action|Western;5
4;2692;M;45;7;2460;Action|Crime|Romance;5
4;2947;M;45;7;2460;Action;5
4;1240;M;45;7;2460;Action|Sci-Fi|Thriller;5
5;2987;M;25;20;55455;Adventure|Animation|Film-Noir;4
5;2333;M;25;20;55455;Drama;4
5;1175;M;25;20;55455;Comedy|Sci-Fi;5
5;39;M;25;20;55455;Comedy|Romance;3
5;288;M;25;20;55455;Action|Thriller;2
5;2337;M;25;20;55455;Drama;5
5;1535;M;25;20;55455;Drama|Romance;4
5;1392;M;25;20;55455;Comedy|Drama;4
5;2268;M;25;20;55455;Crime|Drama;2
5;1466;M;25;20;55455;Crime|Drama;3
5;860;M;25;20;55455;Comedy;2
5;1683;M;25;20;55455;Drama|Romance|Thriller;3
5;866;M;25;20;55455;Crime|Drama|Romance|Thriller;4
5;1684;M;25;20;55455;Romance;3
5;2916;M;25;20;55455;Action|Adventure|Sci-Fi|Thriller;1
5;2770;M;25;20;55455;Comedy;4
5;215;M;25;20;55455;Drama|Romance;3
5;1759;M;25;20;55455;Drama;4
5;501;M;25;20;55455;Drama;1
5;3578;M;25;20;55455;Action|Drama;2
5;506;M;25;20;55455;Drama;4
5;1250;M;25;20;55455;Drama|War;5
5;3793;M;25;20;55455;Action|Sci-Fi;2
5;509;M;25;20;55455;Drama|Romance;4
5;41;M;25;20;55455;Drama|War;4
5;1610;M;25;20;55455;Action|Thriller;4
5;2058;M;25;20;55455;Action|Thriller;1
5;3799;M;25;20;55455;Animation|Children's;3
5;2997;M;25;20;55455;Comedy;5
5;47;M;25;20;55455;Crime|Thriller;3
5;2700;M;25;20;55455;Animation|Comedy;4
5;296;M;25;20;55455;Crime|Drama;4
5;581;M;25;20;55455;Documentary;3
5;1617;M;25;20;55455;Crime|Film-Noir|Mystery|Thriller;3
5;728;M;25;20;55455;Comedy;4
5;299;M;25;20;55455;Drama;3
5;3079;M;25;20;55455;Drama;2
5;2560;M;25;20;55455;Drama|Horror;4
5;1909;M;25;20;55455;Mystery|Sci-Fi|Thriller;3
5;150;M;25;20;55455;Drama;2
5;224;M;25;20;55455;Comedy|Drama|Romance;3
5;3728;M;25;20;55455;Thriller;2
5;229;M;25;20;55455;Drama|Thriller;3
5;6;M;25;20;55455;Action|Crime|Thriller;2
5;3006;M;25;20;55455;Drama;3
5;2858;M;25;20;55455;Comedy|Drama;4
5;1046;M;25;20;55455;Drama|Romance;5
5;515;M;25;20;55455;Drama;4
5;800;M;25;20;55455;Drama|Mystery;2
5;50;M;25;20;55455;Crime|Thriller;5
5;52;M;25;20;55455;Comedy;2
5;1191;M;25;20;55455;Documentary;2
5;1192;M;25;20;55455;Documentary;5
5;733;M;25;20;55455;Action|Adventure|Thriller;1
5;3081;M;25;20;55455;Horror|Romance;3
5;377;M;25;20;55455;Action|Romance|Thriller;4
5;2353;M;25;20;55455;Action|Thriller;3
5;1268;M;25;20;55455;Drama;2
5;3083;M;25;20;55455;Comedy|Drama;5
5;2427;M;25;20;55455;Action|Drama|War;5
5;3513;M;25;20;55455;Drama|Thriller;1
5;2428;M;25;20;55455;Horror|Sci-Fi;3
5;2355;M;25;20;55455;Animation|Children's|Comedy;5
5;2282;M;25;20;55455;Comedy|Drama;3
5;3514;M;25;20;55455;Drama;2
5;1554;M;25;20;55455;Drama|Romance;3
5;1912;M;25;20;55455;Action|Crime|Romance;3
5;593;M;25;20;55455;Drama|Thriller;4
5;2359;M;25;20;55455;Comedy;3
5;2716;M;25;20;55455;Comedy|Horror;3
5;1485;M;25;20;55455;Comedy;3
5;2717;M;25;20;55455;Comedy|Horror;1
5;2571;M;25;20;55455;Action|Sci-Fi|Thriller;5
5;2289;M;25;20;55455;Comedy|Drama;4
5;162;M;25;20;55455;Documentary;4
5;1127;M;25;20;55455;Action|Adventure|Sci-Fi|Thriller;1
5;3016;M;25;20;55455;Horror;4
5;2070;M;25;20;55455;Drama;2
5;1704;M;25;20;55455;Drama;3
5;3163;M;25;20;55455;Drama;5
5;2437;M;25;20;55455;Drama;2
5;2291;M;25;20;55455;Drama|Romance;5
5;1635;M;25;20;55455;Drama;4
5;1279;M;25;20;55455;Comedy|Drama;1
5;2721;M;25;20;55455;Romance;3
5;2723;M;25;20;55455;Action|Adventure|Comedy;4
5;1921;M;25;20;55455;Sci-Fi|Thriller;4
5;2725;M;25;20;55455;Drama;2
5;1923;M;25;20;55455;Comedy;3
5;2580;M;25;20;55455;Crime;4
5;3386;M;25;20;55455;Drama|Mystery;2
5;3744;M;25;20;55455;Action|Crime;1
5;968;M;25;20;55455;Horror|Sci-Fi;3
5;896;M;25;20;55455;Drama;4
5;3020;M;25;20;55455;Action|Drama;1
5;1788;M;25;20;55455;Action|Drama;3
5;318;M;25;20;55455;Drama;3
5;176;M;25;20;55455;Comedy;4
5;461;M;25;20;55455;Drama|Romance;3
5;608;M;25;20;55455;Crime|Drama|Thriller;4
5;1429;M;25;20;55455;Action;3
5;2159;M;25;20;55455;Crime|Horror;1
5;1715;M;25;20;55455;Thriller;4
5;1643;M;25;20;55455;Drama|Romance;3
5;3249;M;25;20;55455;Thriller;1
5;3176;M;25;20;55455;Drama|Mystery|Thriller;2
5;1719;M;25;20;55455;Drama;3
5;2806;M;25;20;55455;Comedy|Thriller;2
5;2734;M;25;20;55455;Drama;2
5;1649;M;25;20;55455;Documentary;4
5;321;M;25;20;55455;Drama;3
5;2013;M;25;20;55455;Action|Adventure;3
5;3100;M;25;20;55455;Drama;1
5;2952;M;25;20;55455;Crime|Thriller;2
5;1213;M;25;20;55455;Crime|Drama;5
5;1794;M;25;20;55455;Comedy|Drama;3
5;2599;M;25;20;55455;Comedy;5
5;1500;M;25;20;55455;Comedy|Crime;3
5;3105;M;25;20;55455;Drama;2
5;2959;M;25;20;55455;Drama;4
5;1509;M;25;20;55455;Drama;3
5;1721;M;25;20;55455;Drama|Romance;1
5;1722;M;25;20;55455;Action|Romance|Thriller;2
5;1650;M;25;20;55455;Drama;3
5;908;M;25;20;55455;Drama|Thriller;4
5;1580;M;25;20;55455;Action|Adventure|Comedy|Sci-Fi;4
5;1653;M;25;20;55455;Drama|Sci-Fi|Thriller;2
5;2384;M;25;20;55455;Children's|Comedy;3
5;1729;M;25;20;55455;Crime|Drama;4
5;3476;M;25;20;55455;Horror|Mystery|Thriller;3
5;2890;M;25;20;55455;Drama|War;4
5;3113;M;25;20;55455;Action|Thriller;1
5;2028;M;25;20;55455;Action|Drama|War;2
5;16;M;25;20;55455;Drama|Thriller;3
5;265;M;25;20;55455;Drama|Romance;3
5;2029;M;25;20;55455;Comedy|Romance;4
5;194;M;25;20;55455;Drama;3
5;551;M;25;20;55455;Children's|Comedy|Musical;4
5;1513;M;25;20;55455;Comedy;4
5;3046;M;25;20;55455;Comedy|Romance;3
5;2318;M;25;20;55455;Comedy;4
5;1517;M;25;20;55455;Comedy;4
5;1089;M;25;20;55455;Crime|Thriller;5
5;3260;M;25;20;55455;Drama;4
5;913;M;25;20;55455;Film-Noir|Mystery;5
5;1730;M;25;20;55455;Drama;4
5;3408;M;25;20;55455;Drama;3
5;3409;M;25;20;55455;Drama|Thriller;3
5;2607;M;25;20;55455;Drama;2
5;1449;M;25;20;55455;Comedy;4
5;1732;M;25;20;55455;Comedy|Crime|Mystery|Thriller;5
5;1733;M;25;20;55455;Drama|Romance;3
5;2390;M;25;20;55455;Comedy;4
5;1734;M;25;20;55455;Comedy|Drama;4
5;3266;M;25;20;55455;Action|Comedy|Crime|Drama;2
5;3267;M;25;20;55455;Action|Thriller;4
5;919;M;25;20;55455;Adventure|Children's|Drama|Musical;4
5;3624;M;25;20;55455;Action;3
5;2395;M;25;20;55455;Comedy;5
5;1594;M;25;20;55455;Drama;1
5;2683;M;25;20;55455;Comedy;3
5;412;M;25;20;55455;Drama;2
5;2759;M;25;20;55455;Comedy;3
5;994;M;25;20;55455;Drama;5
5;1884;M;25;20;55455;Comedy|Drama;3
5;1885;M;25;20;55455;Comedy|Drama;4
5;272;M;25;20;55455;Drama;3
5;24;M;25;20;55455;Drama|Sci-Fi;1
5;3051;M;25;20;55455;Drama;2
5;348;M;25;20;55455;Comedy;4
5;2323;M;25;20;55455;Documentary;4
5;1093;M;25;20;55455;Drama|Musical;2
5;29;M;25;20;55455;Adventure|Sci-Fi;5
5;562;M;25;20;55455;Comedy|Drama;4
5;1095;M;25;20;55455;Drama;4
5;1527;M;25;20;55455;Action|Sci-Fi;3
5;1529;M;25;20;55455;Drama;4
5;3418;M;25;20;55455;Action|Drama;3
5;2188;M;25;20;55455;Drama;1
5;497;M;25;20;55455;Comedy|Romance;3
5;202;M;25;20;55455;Drama|Romance;2
5;1747;M;25;20;55455;Comedy|Drama;2
5;2908;M;25;20;55455;Drama;4
5;2762;M;25;20;55455;Thriller;3
5;2692;M;25;20;55455;Action|Crime|Romance;4
5;1966;M;25;20;55455;Comedy;2
5;3499;M;25;20;55455;Horror;3
5;353;M;25;20;55455;Action|Romance|Thriller;2
5;32;M;25;20;55455;Drama|Sci-Fi;4
5;1243;M;25;20;55455;Comedy|Drama;3
5;1897;M;25;20;55455;Drama|Romance;4
5;1171;M;25;20;55455;Comedy;4
5;3786;M;25;20;55455;Comedy;3
5;34;M;25;20;55455;Children's|Comedy|Drama;4
5;356;M;25;20;55455;Comedy|Romance|War;1
5;357;M;25;20;55455;Comedy|Romance;2
5;36;M;25;20;55455;Drama;3
5;714;M;25;20;55455;Western;4
6;2406;F;50;9;55117;Action|Adventure|Comedy|Romance;5
6;1101;F;50;9;55117;Action|Romance;4
6;3717;F;50;9;55117;Action|Crime;4
6;1030;F;50;9;55117;Adventure|Animation|Children's|Musical;4
6;1688;F;50;9;55117;Animation|Children's|Musical;5
6;1035;F;50;9;55117;Musical;5
6;3578;F;50;9;55117;Action|Drama;4
6;364;F;50;9;55117;Animation|Children's|Musical;4
6;3501;F;50;9;55117;Comedy|Romance;5
6;3072;F;50;9;55117;Comedy;4
6;368;F;50;9;55117;Action|Comedy|Western;4
6;296;F;50;9;55117;Crime|Drama;2
6;48;F;50;9;55117;Animation|Children's|Musical|Romance;5
6;3074;F;50;9;55117;Western;5
6;1188;F;50;9;55117;Comedy|Romance;4
6;3508;F;50;9;55117;Western;3
6;588;F;50;9;55117;Animation|Children's|Comedy|Musical;4
6;1;F;50;9;55117;Animation|Children's|Comedy;4
6;1043;F;50;9;55117;Drama|Romance;4
6;2858;F;50;9;55117;Comedy|Drama;1
6;377;F;50;9;55117;Action|Romance|Thriller;3
6;590;F;50;9;55117;Adventure|Drama|Western;3
6;595;F;50;9;55117;Animation|Children's|Musical;4
6;597;F;50;9;55117;Comedy|Romance;5
6;383;F;50;9;55117;Western;4
6;2506;F;50;9;55117;Comedy|Drama|Romance;3
6;3524;F;50;9;55117;Comedy|Romance;3
6;1566;F;50;9;55117;Adventure|Animation|Children's|Comedy|Musical;4
6;1569;F;50;9;55117;Comedy|Romance;4
6;2006;F;50;9;55117;Action|Adventure|Romance;4
6;2081;F;50;9;55117;Animation|Children's|Comedy|Musical|Romance;4
6;2082;F;50;9;55117;Children's|Comedy;3
6;3600;F;50;9;55117;Comedy|Musical;3
6;3604;F;50;9;55117;Musical;5
6;2802;F;50;9;55117;Action|Romance|Thriller;4
6;3534;F;50;9;55117;Comedy;4
6;3536;F;50;9;55117;Comedy|Romance;5
6;1210;F;50;9;55117;Action|Adventure|Romance|Sci-Fi|War;3
6;3753;F;50;9;55117;Action|Drama|War;5
6;3682;F;50;9;55117;Western;3
6;2017;F;50;9;55117;Children's|Fantasy|Musical;3
6;3685;F;50;9;55117;Comedy|Drama|Romance;3
6;3610;F;50;9;55117;Musical;3
6;1296;F;50;9;55117;Drama|Romance;3
6;838;F;50;9;55117;Comedy|Drama|Romance;4
6;1007;F;50;9;55117;Children's|Comedy|Western;3
6;1947;F;50;9;55117;Musical|Romance;5
6;2966;F;50;9;55117;Drama;5
6;266;F;50;9;55117;Drama|Romance|War|Western;4
6;17;F;50;9;55117;Drama|Romance;4
6;3699;F;50;9;55117;Adventure|Drama|Romance|Sci-Fi;4
6;1441;F;50;9;55117;Comedy|Romance;4
6;1088;F;50;9;55117;Musical|Romance;5
6;912;F;50;9;55117;Drama|Romance|War;4
6;199;F;50;9;55117;Drama|Musical;5
6;914;F;50;9;55117;Musical|Romance;5
6;3408;F;50;9;55117;Drama;5
6;1806;F;50;9;55117;Adventure|Children's|Comedy;3
6;3624;F;50;9;55117;Action;4
6;2469;F;50;9;55117;Comedy|Romance;3
6;2396;F;50;9;55117;Comedy|Romance;4
6;2100;F;50;9;55117;Comedy|Fantasy|Romance;3
6;1959;F;50;9;55117;Drama|Romance;3
6;2321;F;50;9;55117;Comedy;3
6;1380;F;50;9;55117;Comedy|Musical|Romance;5
6;920;F;50;9;55117;Drama|Romance|War;4
6;569;F;50;9;55117;Children's|Comedy;4
6;1674;F;50;9;55117;Drama|Romance|Thriller;4
6;3565;F;50;9;55117;Comedy|Drama;4
6;1028;F;50;9;55117;Children's|Comedy|Musical;4
6;34;F;50;9;55117;Children's|Comedy|Drama;4
7;648;M;35;1;6810;Action|Adventure|Mystery;4
7;861;M;35;1;6810;Action|Thriller;4
7;2916;M;35;1;6810;Action|Adventure|Sci-Fi|Thriller;5
7;3578;M;35;1;6810;Action|Drama;3
7;3793;M;35;1;6810;Action|Sci-Fi;3
7;1610;M;35;1;6810;Action|Thriller;5
7;589;M;35;1;6810;Action|Sci-Fi|Thriller;5
7;6;M;35;1;6810;Action|Crime|Thriller;4
7;442;M;35;1;6810;Action|Sci-Fi;4
7;733;M;35;1;6810;Action|Adventure|Thriller;5
7;377;M;35;1;6810;Action|Romance|Thriller;3
7;2353;M;35;1;6810;Action|Thriller;5
7;1196;M;35;1;6810;Action|Adventure|Drama|Sci-Fi|War;5
7;2571;M;35;1;6810;Action|Sci-Fi|Thriller;5
7;380;M;35;1;6810;Action|Adventure|Comedy|Romance;5
7;1997;M;35;1;6810;Horror;5
7;1270;M;35;1;6810;Comedy|Sci-Fi;4
7;457;M;35;1;6810;Action|Thriller;5
7;1573;M;35;1;6810;Action|Sci-Fi|Thriller;4
7;3753;M;35;1;6810;Action|Drama|War;4
7;3107;M;35;1;6810;Action|Drama;3
7;474;M;35;1;6810;Action|Thriller;5
7;1722;M;35;1;6810;Action|Romance|Thriller;4
7;3256;M;35;1;6810;Action|Thriller;5
7;1580;M;35;1;6810;Action|Adventure|Comedy|Sci-Fi;4
7;110;M;35;1;6810;Action|Drama|War;5
7;1221;M;35;1;6810;Action|Crime|Drama;4
7;2028;M;35;1;6810;Action|Drama|War;5
7;480;M;35;1;6810;Action|Adventure|Sci-Fi;4
7;349;M;35;1;6810;Action|Adventure|Thriller;5
7;3418;M;35;1;6810;Action|Drama;3
8;39;M;25;12;11413;Comedy|Romance;3
8;2336;M;25;12;11413;Drama;3
8;288;M;25;12;11413;Action|Thriller;5
8;3425;M;25;12;11413;Drama;3
8;2268;M;25;12;11413;Crime|Drama;3
8;1466;M;25;12;11413;Crime|Drama;4
